school_id,school_name,school_city,school_state,team_id,team_full_name,team_school_count,team_group_id,team_group_name,team_group_description,funder,connection_status,address,city,state,county,zipcode,latitude,longitude,database_school_name,database_state_name,lea_name,school_status,data_year,school_year,match_type,has_address_data
090021401548-es,Elm City College Preparatory Elementary School,New Haven,CT,kmvDCvr6E2y7xHP2HuoW,Achievement First,45,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,407 James Street,New Haven,CT,South Central Connecticut Planning Region,6513,41.313801,-72.90333729999999,Elm City College Preparatory Elementary School,CONNECTICUT,Elm City College Preparatory School District,active,2023,2023-2024,direct,True
090021401548-ms,Elm City College Preparatory Middle School,New Haven,CT,kmvDCvr6E2y7xHP2HuoW,Achievement First,45,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,403 James Street,New Haven,CT,South Central Connecticut Planning Region,6513,41.3137172,-72.903336,Elm City College Preparatory Middle School,CONNECTICUT,Elm City College Preparatory School District,active,2023,2023-2024,direct,True
350018101134,Albuquerque Collegiate Charter School,ALBUQUERQUE,NM,FHUJY7ww5N6aUhRqwdEp,Albuquerque Collegiate,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1720 BRIDGE BLVD SW SUITE #101,ALBUQUERQUE,NM,Bernalillo County,87105.0,35.0646948,-106.6830632,ALBUQUERQUE COLLEGIATE CHARTER SCHOOL,NEW MEXICO,ALBUQUERQUE COLLEGIATE CHARTER SCHOOL,active,2023,2023-2024,direct,True
060217514235,Allegiance Steam Academy - Thrive,Chino,CA,1oA71NiF0eWJXluRlLTo,Allegiance STEAM Academy Inc,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5862 C St.,Chino,CA,San Bernardino County,91710.0,34.0172423,-117.6769661,Allegiance STEAM Academy - Thrive,CALIFORNIA,Allegiance STEAM Academy - Thrive District,active,2023,2023-2024,direct,True
069113814669,Allegiance Steam Academy - Thrive Fontana,Chino,CA,1oA71NiF0eWJXluRlLTo,Allegiance STEAM Academy Inc,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,7420 North Locust Ave.,Fontana,CA,San Bernardino County,92336.0,34.1438091,-117.4097767,Allegiance STEAM Academy - Thrive Fontana,CALIFORNIA,Allegiance STEAM Academy - Thrive Fontana District,active,2023,2023-2024,direct,True
060211912567,Alliance Cindy and Bill Simon Technology Academy High,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,10720 Wilmington Ave.,Los Angeles,CA,Los Angeles County,90059.0,33.9385858,-118.2387285,Alliance Cindy and Bill Simon Technology Academy High,CALIFORNIA,Alliance Cindy and Bill Simon Tech Acad High DIST,active,2023,2023-2024,direct,True
060245313403,Alliance College-Ready Middle Academy 12,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,131 East 50th St.,Los Angeles,CA,Los Angeles County,90011.0,33.9976219,-118.2735414,Alliance College-Ready Middle Academy 12,CALIFORNIA,Alliance College-Ready Middle Academy 12 District,active,2023,2023-2024,direct,True
060186512528,Alliance College-Ready Middle Academy 4,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,9719 South Main St.,Los Angeles,CA,Los Angeles County,90003.0,33.9476371,-118.2743145,Alliance College-Ready Middle Academy 4,CALIFORNIA,Alliance College-Ready Middle Academy 4 District,active,2023,2023-2024,direct,True
060158913273,Alliance College-Ready Middle Academy 8,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,113 South Rowan Ave.,Los Angeles,CA,Los Angeles County,90063.0,34.0354718,-118.1873464,Alliance College-Ready Middle Academy 8,CALIFORNIA,Alliance College-Ready Middle Academy 8 District,active,2023,2023-2024,direct,True
060166610871,Alliance Collins Family College-Ready High,Huntington Park,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2071 Saturn Ave.,Huntington Park,CA,Los Angeles County,90255.0,33.9775179,-118.2341141,Alliance Collins Family College-Ready High,CALIFORNIA,Alliance Collins Family College-Ready High District,active,2023,2023-2024,direct,True
060192611633,Alliance Dr. Olga Mohan High,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,644 West 17th St.,Los Angeles,CA,Los Angeles County,90015.0,34.0364479,-118.2722591,Alliance Dr. Olga Mohan High,CALIFORNIA,Alliance Dr. Olga Mohan High District,active,2023,2023-2024,direct,True
060217610851,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2023 South Union Ave.,Los Angeles,CA,Los Angeles County,90007.0,34.0365645,-118.2830667,Alliance Gertz-Ressler Richard Merkin 6-12 Complex,CALIFORNIA,Alliance Gertz-Ressler Richard Merkin 6-12 Complex District,active,2023,2023-2024,direct,True
060169411634,Alliance Jack H. Skirball Middle,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,603 East 115th St.,Los Angeles,CA,Los Angeles County,90059.0,33.930461,-118.2649512,Alliance Jack H. Skirball Middle,CALIFORNIA,Alliance Jack H. Skirball Middle District,active,2023,2023-2024,direct,True
060193410867,Alliance Judy Ivie Burton Technology Academy High,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,10101 South Broadway,Los Angeles,CA,Los Angeles County,90003.0,33.9441138,-118.2786642,Alliance Judy Ivie Burton Technology Academy High,CALIFORNIA,Alliance Judy Ivie Burton Technology Academy High District,active,2023,2023-2024,direct,True
060154213487,Alliance Kory Hunter Middle,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5886 Compton Ave.,Los Angeles,CA,Los Angeles County,90001.0,33.9870151,-118.2474544,Alliance Kory Hunter Middle,CALIFORNIA,Alliance Kory Hunter Middle District,active,2023,2023-2024,direct,True
060169012342,Alliance Leichtman-Levine Family Foundation Env Sci High,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2930 Fletcher Dr.,Los Angeles,CA,Los Angeles County,90065.0,34.1138929,-118.2466778,Alliance Leichtman-Levine FAM Foundation Env Sci High,CALIFORNIA,Alliance Leichtman-Levine FAM Foundation Env Sci High DIST,active,2023,2023-2024,direct,True
060244611642,Alliance Marc & Eva Stern Math and Science,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5151 State University Dr.,Los Angeles,CA,Los Angeles County,90032.0,34.0620391,-118.1736587,Alliance Marc & Eva Stern Math and Science,CALIFORNIA,Alliance Marc & Eva Stern Math and Science District,active,2023,2023-2024,direct,True
060170712924,Alliance Margaret M. Bloomfield Technology Academy High,Huntington Park,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,7907 Santa Fe Ave.,Huntington Park,CA,Los Angeles County,90255.0,33.9669802,-118.2305821,Alliance Margaret M. Bloomfield Technology Academy High,CALIFORNIA,Alliance Margaret M. Bloomfield Tech Acad High DIST,active,2023,2023-2024,direct,True
060183513857,Alliance Marine - Innovation and Technology 6-12 Complex,Sun Valley,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,11933 Allegheny St.,Sun Valley,CA,Los Angeles County,91352.0,34.237235,-118.3932747,Alliance Marine - Innovation and Technology 6-12 Complex,CALIFORNIA,Alliance Marine - Innovation and Tech 6-12 Complex DIST,active,2023,2023-2024,direct,True
060240712259,Alliance Morgan Mckinzie High,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,110 South Townsend Ave.,Los Angeles,CA,Los Angeles County,90063.0,34.0354095,-118.187904,Alliance Morgan McKinzie High,CALIFORNIA,Alliance Morgan McKinzie High District,active,2023,2023-2024,direct,True
060226611641,Alliance Ouchi-O'donovan 6-12 Complex,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5356 South Fifth Ave.,Los Angeles,CA,Los Angeles County,90043.0,34.0200794,-118.322206,Alliance Ouchi-O'Donovan 6-12 Complex,CALIFORNIA,Alliance Ouchi-O'Donovan 6-12 Complex District,active,2023,2023-2024,direct,True
060236211632,Alliance Patti and Peter Neuwirth Leadership Academy,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4610 South Main St.,Los Angeles,CA,Los Angeles County,90037.0,34.0014201,-118.2737451,Alliance Patti And Peter Neuwirth Leadership Academy,CALIFORNIA,Alliance Patti And Peter Neuwirth Leadership Acad DIST,active,2023,2023-2024,direct,True
060190012378,Alliance Piera Barbaglia Shaheen Health Services Academy,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8515 Kansas Ave.,Los Angeles,CA,Los Angeles County,90044.0,33.9603661,-118.2941999,Alliance Piera Barbaglia Shaheen Health Services Academy,CALIFORNIA,Alliance Piera Barbaglia Shaheen HLT SRVs Acad DIST,active,2023,2023-2024,direct,True
060227912848,Alliance Renee and Meyer Luskin Academy High,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2941 West 70th St.,Los Angeles,CA,Los Angeles County,90043.0,33.9769976,-118.3260147,Alliance Renee and Meyer Luskin Academy High,CALIFORNIA,Alliance Renee and Meyer Luskin Academy High District,active,2023,2023-2024,direct,True
060219012817,Alliance Susan and Eric Smidt Technology High,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,211 South Avenue 20,Los Angeles,CA,Los Angeles County,90031.0,34.0720662,-118.2204073,Alliance Susan and Eric Smidt Technology High,CALIFORNIA,Alliance Susan and Eric Smidt Technology High District,active,2023,2023-2024,direct,True
060156812766,Alliance Ted K. Tajima High,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1552 W. Rockwood St.,Los Angeles,CA,Los Angeles County,90026.0,34.0637011,-118.2617514,Alliance Ted K. Tajima High,CALIFORNIA,Alliance Ted K. Tajima High District,active,2023,2023-2024,direct,True
060228912572,Alliance Tennenbaum Family Technology High,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2050 North San Fernando Rd.,Los Angeles,CA,Los Angeles County,90065.0,34.1021268,-118.2387401,Alliance Tennenbaum Family Technology High,CALIFORNIA,Alliance Tennenbaum Family Technology High District,active,2023,2023-2024,direct,True
060165413597,Alliance Virgil Roberts Leadership Academy,Los Angeles,CA,oKFnUGDxCMue82xQ9rwv,Alliance for College-Ready Public Schools,23,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2941 West 70th St.,Los Angeles,CA,Los Angeles County,90043.0,33.9769976,-118.3260147,Alliance Virgil Roberts Leadership Academy,CALIFORNIA,Alliance Virgil Roberts Leadership Academy District,active,2023,2023-2024,direct,True
130228003535,Amana Academy School,Alpharetta,GA,b4EVvARq4BjGCVbrcqfA,Amana Academy,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,285 S Main St,Alpharetta,GA,Fulton County,30009.0,34.0694501,-84.30234209999999,Amana Academy School,GEORGIA,Fulton County,active,2023,2023-2024,direct,True
130026504428-es,Amana Academy West Atlanta,Mableton,GA,b4EVvARq4BjGCVbrcqfA,Amana Academy,2,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5540 North Allen Rd SE,Mableton,GA,Cobb County,30126.0,33.81839,-84.54643109999999,Amana Academy West Atlanta,GEORGIA,State Specialty Schools II- Amana Academy West Atlanta,active,2023,2023-2024,suffix_mapped,True
360003904439,Amber Charter School East Harlem,NEW YORK,NY,797krftldrKTwvnaqqPn,Amber Charter School,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,220 E 106TH ST,NEW YORK,NY,New York County,10029.0,40.7909381,-73.9439269,AMBER CHARTER SCHOOL EAST HARLEM,NEW YORK,AMBER CHARTER SCHOOL EAST HARLEM,active,2023,2023-2024,direct,True
360122806736,Amber Charter School Inwood,NEW YORK,NY,797krftldrKTwvnaqqPn,Amber Charter School,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,532 W 215TH ST,NEW YORK,NY,NEW YORK,10034.0,40.87041,-73.917511,AMBER CHARTER SCHOOL INWOOD,NEW YORK,AMBER CHARTER SCHOOL INWOOD,active,2023,2023-2024,direct,True
360114906588,Amber Charter School Kingsbridge,BRONX,NY,797krftldrKTwvnaqqPn,Amber Charter School,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3120 CORLEAR AVE,BRONX,NY,Bronx County,10463.0,40.8807116,-73.9071967,AMBER CHARTER SCHOOL KINGSBRIDGE,NEW YORK,AMBER CHARTER SCHOOL KINGSBRIDGE,active,2023,2023-2024,direct,True
280019701510,Ambition Preparatory Charter School,Jackson,MS,1O2huq7AAFOChOLUAoea,Ambition Preparatory Charter School,0,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5331 Clinton Blvd.,Jackson,MS,Hinds County,39209.0,32.3320725,-90.2662497,Ambition Preparatory Charter School,MISSISSIPPI,Ambition Preparatory Charter School,active,2023,2023-2024,direct,True
160018801110,Treasure Valley Classical Academy,FRUITLAND,ID,SUH8tD2f20TS0Vc9W2tJ,American Classical Schools of Idaho,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,500 SW 3RD STREET,FRUITLAND,ID,Payette County,83619.0,44.0086925,-116.9200363,TREASURE VALLEY CLASSICAL ACADEMY,IDAHO,TREASURE VALLEY CLASSICAL ACADEMY INC.,active,2023,2023-2024,direct,True
480011308237,Amigos Por Vida-Friends for Life Charter School,HOUSTON,TX,uHFntBa7PWByhJ7fmVSn,Amigos Por Vida - Friends for Life Charter School,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5503 EL CAMINO DEL REY,HOUSTON,TX,Harris County,77081.0,29.7222956,-95.4788406,AMIGOS POR VIDA-FRIENDS FOR LIFE CHARTER SCHOOL,TEXAS,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,active,2023,2023-2024,direct,True
480011322853,Friends for Life Middle,HOUSTON,TX,uHFntBa7PWByhJ7fmVSn,Amigos Por Vida - Friends for Life Charter School,3,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5503 EL CAMINO DEL REY,HOUSTON,TX,Harris County,77081.0,29.7222956,-95.4788406,FRIENDS FOR LIFE MIDDLE,TEXAS,AMIGOS POR VIDA-FRIENDS FOR LIFE PUB CHTR SCH,active,2023,2023-2024,direct,True
040091303795,Arizona Autism Charter - Online High School,PHOENIX,AZ,oNY4FisLEdNyjBamLyqu,Arizona Autism Charter Schools,6,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4125 N 14TH ST,PHOENIX,AZ,Maricopa County,85014.0,33.4960906,-112.0515562,Arizona Autism Charter - Online High School,ARIZONA,Arizona Autism Charter Schools Inc. (91958),active,2023,2023-2024,direct,True
